id	document	label
1600	"초선과  여포라니.. 중국음식 넘 먹고파서 강남 맛집 검색해보니 .. 초선과 여포라는 이름에 반해  그냥 혹시나해서 왔는뎅.. 진짜 맛나네요 주문한 요리가 기대이상  맛있었어요 마지막에 식사로 먹은 중국냉면이랑 마파두부는 최고였네요.ㅎ 맛나게 잘먹어서 오늘 강남 나들이가 더 좋았다요.ㅎ 친절한 사장님^^  담에 강남가면 또 갈께용~~^^"	1
1601	주말마다 갈곳 마땅치 않아서 가는 주 음식점. 맛은 당연히 맛나고, 곱배기 돈 안받습니다. 면 더 달라고하면 그릇 넘칩니다. 조심하세요 ㅋㅋ	1
1602	깐풍새우랑 마라관자 맛있게 먹었어요 ^^	1
1603	"코스 요리로 먹었는데 구성도 알차고 맛있었어요!!!사장님께서 친절하시기도해서 기분좋게 저녁 식사 했네요 "	1
1608	"코로나때문에 음식점 갈때면 신경이 많이쓰이는데 단무지나 밑반찬들을 다 인원 수 만큼 따로 주셔서 되게 좋았어요! 이런 중식당은 못본거같아요 :) 아버지가 너무 맛있게드셔서 사진은 못찍었는데 중국냉면이랑 꿔바로우가 되게 맛있었구 제가 먹은 잡탕밥도 새우에 소라인가? 전복인가?  재료들이 모두 큼직큼직하니 먹으면서  엄ㅊ닝 만족스러웠어요 부모님이나 다른 어르신들 모실때면  또 생각날거같아요 추천추천!"	1
1609	가성비도 좋고 너무 맛있어요!! 종업원분들도 넘나 친절하네요	1
1610	짬뽕이 매콤하고 맛있어용	1
1611	"오늘 오랜만에 친구랑 강남 나갔다 맛집 검색해서갔는데 음식 맛도 좋았지만 위생관리가 철저해서  맘이 놓였다 요즘 코로나때문에 밖에서 음식 먹는게 좀 겁났었는데... 사장님도 엄청 친절..... 담에 또 갈께요"	1
1612	처음 방문. 삼선볶음밥. 해물이 많지 않지만. 밥이 너무 잘 볶아져서 맛있어요! 친절하심!★★★★	1
1614	"오늘 친구들 모임이었는데 우연중에 봤는데 짜장면 하나 먹는데도 테이블을 갈던데요코로나19 방역에 최선을 다하는 모습에 친구모임 해도 되는지 걱정했는데 안심이 되었습니다. 장소 추천이요~~"	1
1616	"맛집 검색해서 찾아왔는데  역시!! 친구랑 둘이 왔는데 밑반찬을 따로따로 주는 위생부터 마음에 쏙 드네요. 짜장면도  맛있고 탕수육도 바삭바삭 진짜 맛있네요."	1
1617	목요일 셋트메뉴를  먹었는데 정말  맛있었어요.이번이 주번째 왔는데  친구들에게 추천했습니다. 가성비도 짱이네	1
1618	양많이 공짜네요!! 코로나 시국이라그런지 반찬도 1인용으로 주시고 좋았네요	1
1619	"맛있어요~ 친절하시구!술마시면서 밥먹기 딱~~"	1
1620	"10년 넘은 단골집인데 코로나 때문에 오랫만에 와서 맛있게 먹고 갑니다.남다른 위생관리 사장님의 센스가 엿보이네요."	1
1621	강남역답지 않게 맛있고 친절해요	1
1622	가게도 깔끔하고 맛도 좋고 너무 좋았어요 번창하세요💓	1
1623	탕수육, 간짜장, 볶은밥먹었는데 탕수육이 맛있었어요. 육수가 부어져있는데도 아삭아삭했습니다. 근데, 사장님이 엄청친절해요 추천이여~~	1
1624	"삼선간짜장에서 신맛이 강하게 나고 몇입 먹자마자 구역질이 나서 먹는걸 멈췄는데도 결국 5분거리에 있는 독서실에 도착하자마자 다 토했습니다. 요즘 경기도 안좋은데 다른 손님들도 있고 해서 계산하며 조용히 짜장이 쉰것 같다하니 식초가 들어가서 그렇다고 말씀하시더라구요. 짜장에 식초는 안들어가지 않냐 하니 그제야 그러게 식초는 안들어간다고 말을 바꾸시는 부분이 좀 실망스러웠습니다. 날이 더워 양파나 춘장이 ..."	0
1625	탕수육이 바삭하고 짜장면도 일반 짜장이랑 달리 먹고 나서도 속이 편안하네요 추천해요	1
1626	"#삼선볶음밥해물도 완전 많이들어있고 기름냄새가 안나요!!재료 신선한거 쓰시는듯합니다 추천해요"	1
1627	맛있네요. 남자사장님 친절하시네요ㅋㅋ	1
1670	"어느 동네에나 있는 수준의 중국집이에요. 짜장면은 평타 이상인데, 짬뽕은 여전히 뭔가 내공이 살짝 부족한 느낌이에요..."	0
1671	탕수육 맛나요	1
1672	"집에서 간만에 시켜먹었는데 맛나요 ~^^엣날  맛 그대로~"	1
1696	"종종 주문해서 먹는데 오늘따라 면의 양이 적은거 같아요.맛은 보통이예요."	0
1708	설렁탕 칼국수 시켰는데.. 좀 많이 짜고 밀가루맛이 많이 났어요ㅜㅜ 칼국수 면을 설렁탕에 끓이신 것 같은데.. 설렁탕맛 느껴지는 짠 밀가루탕 먹는 기분이엇아요ㅠㅠ.. 물 한컵 다 넣어서 먹었네요 아쉬워요ㅠㅠ	0
1709	찐국물 소면 굿 고기는 소소	1
1710	선지는 드시지마세요	0
1711	김치찌개는 처음 먹어봤는데 사골이 들어가서 더 맛있네요>_<	1
1712	해장국 맛있어요	1
1713	굳굳	1
1714	이제 새벽에도 갈 수 있다는	1
1715	맛있는데 좀 비싸요. 김치를 많이 줘서 좋음.	1
1726	설농탕도 금액대비 최악이지만 비빔국시는 먹어보고 파는 음식이 맞는지 … 간뿐만 아니라 이렇게 심각한 음식은 처음이네요..	0
1741	일하시는 아주머니 상당히 불친절합니다 굉장히 불쾌하고 재방문의사 절대 없습니다.	0
1742	"오전에 갔는데 주문도 잘 안받으시고 물도 안주시고 카운터에 계시길래 저는 카운터 가서 주문하고 물도 셀프인줄;;;  밥먹는데 김치가져가도 되냐며 검사하듯 김치 확인하고 가져가심;; 계산하는데 한참 기다리고  카운터에 카드 띡 놓으시고 인사도 안하시고 주방으로 가시네요 ㅎㅎㅎㅎㅎ 오전에 갔는데 참 그렇네요"	0
1743	맛있어요~!!	1
1749	"깜빡하고 사진은 못찍었네요ㅠㅠ친절하고 혼밥하기에 좋았습니다!"	1
1764	저녁에만 가서 몰랐는데 오전에 계신 직원분은 되게 불친절하시네요.	0
1765	밥공기가 약간 훼이크네요 ㅋ그래도 맛나게 먹었습니다	1
1770	공기밥 훼이크 싹걸림	0
1771	김치가 조금	0
1772	맛있어요	1
1774	포장해왔는데 직원분이 메뉴에 대해 물어봐도 건성건성 말씀해주시고 좀 불친절하셨어요.	0
1789	"오래된 #설렁탕맛집 처음으로 김치찌게 먹었는데, 달지않고 고기냄새도 안나고 괜찮네요! 안에 라면이 들어있어서 놀랬는데. 면이 너무 불어서ㅠㅠ 라면 안 넣어주시는게 오히려 나을듯해요!  입장 시, QR체크인 하라고 안내를 전혀 안하세요. 밥 먹는 30분 동안 4팀 정도. 아무도 안해서 당황스럽네요. 요즘에 이런 식당 처음이라;;; 시국이 시국인만큼 꼭 개선되길! 그래서 별 하나 뺐어요."	0
1790	친절하고 음식도 맛이 좋아요	1
1796	"설렁탕은 비추. 밍밍해요도가니탕 추천. 맛있어요"	0
1797	비싼감은 있지만, 국물은 진해요	1
1799	"김치가 맛이 없고 깍두기도 계속 꺼내놔서 그런지 시큼함그마저도 밥먹고 있는데 갑자기 가져가버림"	0
1800	뜻밖의 가게 뜻밖의 존맛... 김치찌개 완전맛잇음	1
1801	갈비탕맛이좋아요~^^	1
1802	빨리 나오고 나름 괜찮네요~	1
1830	해장국 간이 싱거워요	0
1836	"설렁탕,김치 그저그렇고 만두비빔국시 먹지마세요.............. 파스타도 아니고 꾸덕함"	0
1840	집앞이라 포장하려고 밥이랑 김치 다 챙겨달라고 말씀드리고 항상 조리로 주시더니 이번에는 물어보시지도 않고 비조리로 주시면서 젓가락 조차도 안챙겨 주셨네요	0
1841	보통이에요	0
1842	"김치가 세종류라서 좋아요 근데 국물이 너무 밍밍하네요 ㅠㅠ"	0
1843	맛잇어요 근데 고기 양이 좀더 많앗으면하여 별점하나 뺍니다	0
1844	"고기도 부들부들하고 맛있어요고기양이 조금 작은 것 빼곤 맛집입니다"	1
1845	맛 있어요.	1
1863	"가격은 올랐는데 맛은..  뭘 탄거 같아요.분유라든가..  사골맛은 안님 ㅜㅜ"	0
1864	설렁탕 좋아요	1
1865	맛있어요~~~~~~	1
1866	김치와 국물이 정말 맛있는 것 같아요!	1
1889	음식도 괜찮지만 직원분들이 참 친절합니다. 좌석은 의외로 여유있었습니다. 또 방문하고 싶네요.	1
1890	친구들과 간만에 맛있는 음식과 즐거운 시간 보냈습니다 음식도 깔끔하고 네이버 통해갔더니 음료수도 서비스로 주었습니바	1
1891	후배들과 소주 한잔하려고 모인 장소였습니다.  꼬리찜. 갈비찜 모두 괜찮은 맛입니다. 서비스는 친절한 편입니다.	1
1892	마시조아요	1
1893	"일단 24시간 오픈한다는 게 맘에 들었습니다 설농탕 전문점인 만큼 설농탕이 맛있었어요 만두 역시 속이 실해서 좋았구요 조금 아쉬운 점이 있다면 다대기가 좌석마다 비치되어 있지 않다는 점이었습니다"	1
1894	꼬리찜 너무 맛있어요.이모도 친절하시고 조만간 꼭 다시 방문할께요	1
1895	생각보다 맛과 서비스가 별로였네요.	0
1896	"아기의자가 있어서 좋았어요음식도 깔끔하고 맛있어요^^"	1
1906	븍어국 매생이 북어국 맛있는데북어가 별로 없네요	0
1940	국물은 진하고 좋으나 김치, 깍두기 성의없고 너무 맛없음. 형식적으로 내놓는 느낌	0
1941	김치도 맛있고, 외관과 다르게 맛집입니다.강추!	1
1942	해장에 제격이에요!	1
1943	"맛있어요.담백하고 깔끔합니다."	1
1970	"바지락비빔밥 시켰는데 왜? 조개살 주심?어이가없네"	0
1972	직원분들은친절하신데..점점음식들이부실해지구있어요..ㅡㅡ매생이두많이주시구두부두꽤들어있었는데..	0
1979	북어 비려! 맛잇는데 내스타일 아님 진짜 맛잇기는 한데 그냥 내취향이 아님	0
1980	술안주로 너무 좋고 해장하기에도 좋습니다 추천합니다	1
1981	맛있어요	1
1986	요즘 24시간 영업하는 곳이 많이 없는데 이곳은 24시간이라 언제든지 갈 수 있는곳이예요. 담백한 북어국 한그릇이면 세상을 다가진듯한 기분~^^ 	1
1987	맛있어서 종종 올 것 같아요!	1
1988	자주찾아요 맛있어요	1
1989	맛있는 북어국!!!	1
1990	맛나요!!	1
1991	좋아요	1
2001	갈때마다 느끼지만 직원분들이 너무 친절하시고 대응이 빠르세요. 저희 가족분들 다 만족한 식사자리 였습니다. 잘 먹었습니다 ^^	1
2002	매장 분위기도 좋구 .고기맛도 넘좋구 친절까지 만족  잘먹고 잘다녀갑니다.	1
2003	"늘 세심하게 신경써주시는 서비스에 놀랍니다!!   그래서 다른데는 못갑니다 ~  "	1
2004	직원분들 열심히 일하심.. 잘 챙겨줌. 다만 바쁘다보니 주문누락이 몇건 있었음. 고기는 맛있음	0
2005	"잘 먹었어요~ 호주삼 꽃살 괜찮아요"	1
2006	"첫 방문이었는데 당일 예약되는 것도 좋았고, 직원분들이 너무너무너무 친절하셔서 대만족이었어요 모시고 간 부모님도 여기 너무 친절하다고 좋아하셨어요 재방문할게요"	1
2007	육갑식당 방배점 생고기가 너무너무 맛있어요! 육갑고기에 비빔국수도 너무 잘 어울리구요~반찬이 떨어지면 요청하기도 전에 계속 채워주십니당 ㅎㅎ 매우 친절! 신속!! 아주아주 만족입니다^^ -서영춘드림 ㅋㅋㅋㅋㅋ	1
2008	고기가 신선하고, 맛있어서 다음에도 기회가 된다면 꼭 다시 방문하고 싶네요.	1
2009	꽃살 맛있습니다. 사장님 아주 친절하세요	1
2010	기념일이라서 가족들과 식사하기 위해 방문했는데 친절한 서비스와 맛있는 고기에 감동받았습니다. 항상 한결같은 맛과 서비스 감사해요. 또 방문할게요 :)	1
2011	꽃살 완전 맛있어요!! 육갑도 완전 달달해서 맛있었지만 꽃살이 제일 제스타일이었네요ㅋㅋ 바쁘신대도 직원분들도 친절하게 주문받아주셔서 기분좋게 식사했어요 잘먹었습니다!! ^^	1
2012	육갑 완전 달달해요!! 양념갈비도 맛있었지만 꽃살이 제일 맛있었던것같아요!! 와이프랑 배부르고 맛있게 잘먹었습니다! ^^	1
2013	" 평점이괜찮아 갔는데 삼겹고기에서 냄새도 나고화장실이 너무 지저분해서 놀랬어요결국  사용을 못하고 나왔는데  손님도 없는 초저녁 시간이었는데 "	0
2014	서비스 좋고 고기도 맛있어서 좋아요. 가격은 싼편은 아니지만 그래도 여럿이 먹기 좋습니다	1
2015	"평점이괜찮아 갔는데 삼겹고기에서 냄새도 나고화장실이 너무 지저분해서 놀랬어요결국  사용을 못하고 나왔네요 손님도 없는 초저녁 시간이었는데... "	0
2016	오랜만에 찾아갔는데 고기는 예전처럼 변함없이  맛있었고 반찬도 맛있엇어요 	1
2017	맛있고 서빙이 좋아요	1
2018	가성비 좋고 직원분들 친절해요	1.
2019	친절하고 고기가 부드럽고 맛나요~~	1
2020	맛있어요 	1
2021	처음 방문했는데 직원분들 너무 친절하고 고기 진짜 맛있어요!!!!!	1
2022	"고기 한 번에 나오는 양 쳐다보다 보면 가성비 진짜 떨어지고 그렇게 맛있는지도 모르겠다삽겹살 상태가 충격적이었는지 함께 간 일행이 ""이게 고기야?"" 하기도 했고테이블도 끈적거리고 청소 상태가 심히 의심된다"	0
2023	"조카랑 갔는데 고기좀 먹어본 애가 너무 맛있다고 ㅎㅎ 꽃살 육갑 삼겹살 다 너무 맛있어요. 육즙나오는 가성비 맛집 다음에 또 무조건 방문의사 있습니다♡ 사장님인지 굉장히 친절하셔서 더더욱 칭찬합니다."	1
2024	"아니 두번이나 젓가락 떨어뜨린걸 저도 몰랐는데 바로 가져다 주시고 말이죠ㅠㅠ너무 맛있게 잘먹었습니다❤️서비스도 최고에요"	1
2025	"회식으로 방문했는데 일단 고기가 넘넘 맛있었어요😋 고기가 유별나게 맛있기힘든것같은데 만족스러웠어요 서빙 해주시는 분들도 다들 신속히 움직여주시고 요청안해도 필요한 부분들을 다 챙겨주시더라구요 재방문의사 500%입니당 (다만 화장실은 좀 아쉬워요/화장실 빼면 진짜 더 좋아요오오옹💖)"	1
2026	굿	1
2027	고기맛있고 친절하고 서뱌스 좋습니다 	1
2028	늑간살이랑 삼겹살, 육회 먹었는데 하나같이 다 존맛탱 *.* 고기가 누린내 안 나고 부드러워요~!! 계란찜도 부들부들 최고🖤 왜 사람이 이리 많고 연예인 싸인은 한가득인지 납득 가는 곳,, 방배동 찐맛집 인정입니다아👍	1
2029	"고기랑 음식맛은 말할것도 없어요, 진짜 맛있고, 냉면도 웬만한 다른 고기집냉면은 그저 그런데, 여기는 냉면까지도 맛있었어요!!특히 제가 좋았던 점은 직원분들이 센스있으시고 서비스가 너무 좋으세요, 반찬 떨어지기전에 물어봐주시고 재깍채워주시고, 불판도 바로바로 갈아주시고, 불조절도 신경써주시고 모처럼 아주 기분좋은 식사였습니다, 가길 잘했어요, 담에도 재방문의사100%입니다"	1
2031	삼겹살2 육갑2 육회1 이렇게 먹었는데 삼겹살이랑 육회가 인상적이었습니당 고기집 이시간에 가면 다 바빠서 불친절한경우도 많은데 다 친철하시고 빨리 가져다 주셔요 짱짱 자주 올게용!!!!!!!!!!!!!!	1
2032	"주말데이트하러 방배 카페골목 맛집 다녀왔어요 :) 일요일 저녁인데도 사람들도 많고 연예인분들도 많이 다녀가신 맛집인만큼 가성비 퀄리티가 정말 좋네요 :) 육갑꽃살은 육즙이 터지면서 너무 맛있어요. 돼지갈비도 두껍지 않고 얇아 익히기도 쉽고 부드럽습니다 직원분들 활기넘치고 친절하게 응대도 잘해주시고, 바쁜와중에도 필요한 반찬 섬세하게 챙겨주셔서 기분좋게 잘 먹고갑니다♡"	1
